id,product_id,sku,quantity_available,reserved_quantity,reorder_threshold,warehouse_location,shelf_location,last_updated,status
840,840,SKU88173,500,0,20,WH2,SHELF840,'2025-05-13 10:00:00',OUT_OF_STOCK
841,841,SKU17116,500,0,20,WH3,SHELF841,'2025-05-13 10:00:00',IN_STOCK
842,842,SKU31988,500,0,20,WH2,SHELF842,'2025-05-13 10:00:00',LOW_STOCK
843,843,SKU17791,500,0,20,WH1,SHELF843,'2025-05-13 10:00:00',OUT_OF_STOCK
844,844,SKU64815,500,0,20,WH3,SHELF844,'2025-05-13 10:00:00',IN_STOCK
845,845,SKU45031,500,0,20,WH2,SHELF845,'2025-05-13 10:00:00',LOW_STOCK
846,846,SKU19848,500,0,20,WH3,SHELF846,'2025-05-13 10:00:00',OUT_OF_STOCK
847,847,SKU50553,500,0,20,WH2,SHELF847,'2025-05-13 10:00:00',IN_STOCK
848,848,SKU47213,500,0,20,WH1,SHELF848,'2025-05-13 10:00:00',LOW_STOCK
849,849,SKU74688,500,0,20,WH3,SHELF849,'2025-05-13 10:00:00',OUT_OF_STOCK
850,850,SKU18423,500,0,20,WH2,SHELF850,'2025-05-13 10:00:00',IN_STOCK
851,851,SKU43240,500,0,20,WH3,SHELF851,'2025-05-13 10:00:00',LOW_STOCK
852,852,SKU19580,500,0,20,WH2,SHELF852,'2025-05-13 10:00:00',OUT_OF_STOCK
853,853,SKU24129,500,0,20,WH1,SHELF853,'2025-05-13 10:00:00',IN_STOCK
854,854,SKU43255,500,0,20,WH3,SHELF854,'2025-05-13 10:00:00',LOW_STOCK
855,855,SKU68955,500,0,20,WH2,SHELF855,'2025-05-13 10:00:00',OUT_OF_STOCK
856,856,SKU26880,500,0,20,WH3,SHELF856,'2025-05-13 10:00:00',IN_STOCK
857,857,SKU16375,500,0,20,WH2,SHELF857,'2025-05-13 10:00:00',LOW_STOCK
858,858,SKU98273,500,0,20,WH1,SHELF858,'2025-05-13 10:00:00',OUT_OF_STOCK
859,859,SKU47424,500,0,20,WH3,SHELF859,'2025-05-13 10:00:00',IN_STOCK
860,860,SKU87831,500,0,20,WH2,SHELF860,'2025-05-13 10:00:00',LOW_STOCK
861,861,SKU41785,500,0,20,WH3,SHELF861,'2025-05-13 10:00:00',OUT_OF_STOCK
862,862,SKU18282,500,0,20,WH2,SHELF862,'2025-05-13 10:00:00',IN_STOCK
863,863,SKU57184,500,0,20,WH1,SHELF863,'2025-05-13 10:00:00',LOW_STOCK
864,864,SKU85899,500,0,20,WH3,SHELF864,'2025-05-13 10:00:00',OUT_OF_STOCK
865,865,SKU32907,500,0,20,WH2,SHELF865,'2025-05-13 10:00:00',IN_STOCK
866,866,SKU88053,500,0,20,WH3,SHELF866,'2025-05-13 10:00:00',LOW_STOCK
867,867,SKU62314,500,0,20,WH2,SHELF867,'2025-05-13 10:00:00',OUT_OF_STOCK
868,868,SKU16015,500,0,20,WH1,SHELF868,'2025-05-13 10:00:00',IN_STOCK
869,869,SKU88782,500,0,20,WH3,SHELF869,'2025-05-13 10:00:00',LOW_STOCK
870,870,SKU69682,500,0,20,WH2,SHELF870,'2025-05-13 10:00:00',OUT_OF_STOCK
871,871,SKU94110,500,0,20,WH3,SHELF871,'2025-05-13 10:00:00',IN_STOCK
872,872,SKU60617,500,0,20,WH2,SHELF872,'2025-05-13 10:00:00',LOW_STOCK
873,873,SKU73185,500,0,20,WH1,SHELF873,'2025-05-13 10:00:00',OUT_OF_STOCK
874,874,SKU28199,500,0,20,WH3,SHELF874,'2025-05-13 10:00:00',IN_STOCK
875,875,SKU71245,500,0,20,WH2,SHELF875,'2025-05-13 10:00:00',LOW_STOCK
876,876,SKU74270,500,0,20,WH3,SHELF876,'2025-05-13 10:00:00',OUT_OF_STOCK
877,877,SKU28713,500,0,20,WH2,SHELF877,'2025-05-13 10:00:00',IN_STOCK
878,878,SKU87962,500,0,20,WH1,SHELF878,'2025-05-13 10:00:00',LOW_STOCK
879,879,SKU84385,500,0,20,WH3,SHELF879,'2025-05-13 10:00:00',OUT_OF_STOCK
880,880,SKU66589,500,0,20,WH2,SHELF880,'2025-05-13 10:00:00',IN_STOCK
881,881,SKU38678,500,0,20,WH3,SHELF881,'2025-05-13 10:00:00',LOW_STOCK
882,882,SKU41510,500,0,20,WH2,SHELF882,'2025-05-13 10:00:00',OUT_OF_STOCK
883,883,SKU18368,500,0,20,WH1,SHELF883,'2025-05-13 10:00:00',IN_STOCK
884,884,SKU25701,500,0,20,WH3,SHELF884,'2025-05-13 10:00:00',LOW_STOCK
885,885,SKU17012,500,0,20,WH2,SHELF885,'2025-05-13 10:00:00',OUT_OF_STOCK
886,886,SKU88709,500,0,20,WH3,SHELF886,'2025-05-13 10:00:00',IN_STOCK
887,887,SKU67728,500,0,20,WH2,SHELF887,'2025-05-13 10:00:00',LOW_STOCK
888,888,SKU36324,500,0,20,WH1,SHELF888,'2025-05-13 10:00:00',OUT_OF_STOCK
889,889,SKU41285,500,0,20,WH3,SHELF889,'2025-05-13 10:00:00',IN_STOCK
890,890,SKU15965,500,0,20,WH2,SHELF890,'2025-05-13 10:00:00',LOW_STOCK
891,891,SKU89261,500,0,20,WH3,SHELF891,'2025-05-13 10:00:00',OUT_OF_STOCK
892,892,SKU38127,500,0,20,WH2,SHELF892,'2025-05-13 10:00:00',IN_STOCK
893,893,SKU34348,500,0,20,WH1,SHELF893,'2025-05-13 10:00:00',LOW_STOCK
894,894,SKU82310,500,0,20,WH3,SHELF894,'2025-05-13 10:00:00',OUT_OF_STOCK
895,895,SKU32906,500,0,20,WH2,SHELF895,'2025-05-13 10:00:00',IN_STOCK
896,896,SKU99905,500,0,20,WH3,SHELF896,'2025-05-13 10:00:00',LOW_STOCK
897,897,SKU82773,500,0,20,WH2,SHELF897,'2025-05-13 10:00:00',OUT_OF_STOCK
898,898,SKU31601,500,0,20,WH1,SHELF898,'2025-05-13 10:00:00',IN_STOCK
899,899,SKU26826,500,0,20,WH3,SHELF899,'2025-05-13 10:00:00',LOW_STOCK
900,900,SKU42543,500,0,20,WH2,SHELF900,'2025-05-13 10:00:00',OUT_OF_STOCK
901,901,SKU40082,500,0,20,WH3,SHELF901,'2025-05-13 10:00:00',IN_STOCK
902,902,SKU94796,500,0,20,WH2,SHELF902,'2025-05-13 10:00:00',LOW_STOCK
903,903,SKU49918,500,0,20,WH1,SHELF903,'2025-05-13 10:00:00',OUT_OF_STOCK
904,904,SKU45490,500,0,20,WH3,SHELF904,'2025-05-13 10:00:00',IN_STOCK
905,905,SKU30073,500,0,20,WH2,SHELF905,'2025-05-13 10:00:00',LOW_STOCK
906,906,SKU97080,500,0,20,WH3,SHELF906,'2025-05-13 10:00:00',OUT_OF_STOCK
907,907,SKU21520,500,0,20,WH2,SHELF907,'2025-05-13 10:00:00',IN_STOCK
908,908,SKU94956,500,0,20,WH1,SHELF908,'2025-05-13 10:00:00',LOW_STOCK
909,909,SKU14433,500,0,20,WH3,SHELF909,'2025-05-13 10:00:00',OUT_OF_STOCK
910,910,SKU84288,500,0,20,WH2,SHELF910,'2025-05-13 10:00:00',IN_STOCK
911,911,SKU95712,500,0,20,WH3,SHELF911,'2025-05-13 10:00:00',LOW_STOCK
912,912,SKU25066,500,0,20,WH2,SHELF912,'2025-05-13 10:00:00',OUT_OF_STOCK
913,913,SKU17488,500,0,20,WH1,SHELF913,'2025-05-13 10:00:00',IN_STOCK
914,914,SKU13510,500,0,20,WH3,SHELF914,'2025-05-13 10:00:00',LOW_STOCK
915,915,SKU62888,500,0,20,WH2,SHELF915,'2025-05-13 10:00:00',OUT_OF_STOCK
916,916,SKU20009,500,0,20,WH3,SHELF916,'2025-05-13 10:00:00',IN_STOCK
917,917,SKU83728,500,0,20,WH2,SHELF917,'2025-05-13 10:00:00',LOW_STOCK
918,918,SKU34412,500,0,20,WH1,SHELF918,'2025-05-13 10:00:00',OUT_OF_STOCK
919,919,SKU91188,500,0,20,WH3,SHELF919,'2025-05-13 10:00:00',IN_STOCK
920,920,SKU23513,500,0,20,WH2,SHELF920,'2025-05-13 10:00:00',LOW_STOCK
921,921,SKU13662,500,0,20,WH3,SHELF921,'2025-05-13 10:00:00',OUT_OF_STOCK
922,922,SKU50462,500,0,20,WH2,SHELF922,'2025-05-13 10:00:00',IN_STOCK
923,923,SKU32874,500,0,20,WH1,SHELF923,'2025-05-13 10:00:00',LOW_STOCK
924,924,SKU23744,500,0,20,WH3,SHELF924,'2025-05-13 10:00:00',OUT_OF_STOCK
925,925,SKU86782,500,0,20,WH2,SHELF925,'2025-05-13 10:00:00',IN_STOCK
926,926,SKU44361,500,0,20,WH3,SHELF926,'2025-05-13 10:00:00',LOW_STOCK
927,927,SKU60706,500,0,20,WH2,SHELF927,'2025-05-13 10:00:00',OUT_OF_STOCK
928,928,SKU72537,500,0,20,WH1,SHELF928,'2025-05-13 10:00:00',IN_STOCK
929,929,SKU26588,500,0,20,WH3,SHELF929,'2025-05-13 10:00:00',LOW_STOCK
930,930,SKU46075,500,0,20,WH2,SHELF930,'2025-05-13 10:00:00',OUT_OF_STOCK
931,931,SKU97368,500,0,20,WH3,SHELF931,'2025-05-13 10:00:00',IN_STOCK
932,932,SKU20625,500,0,20,WH2,SHELF932,'2025-05-13 10:00:00',LOW_STOCK
933,933,SKU26273,500,0,20,WH1,SHELF933,'2025-05-13 10:00:00',OUT_OF_STOCK
934,934,SKU27770,500,0,20,WH3,SHELF934,'2025-05-13 10:00:00',IN_STOCK
935,935,SKU64857,500,0,20,WH2,SHELF935,'2025-05-13 10:00:00',LOW_STOCK
936,936,SKU54974,500,0,20,WH3,SHELF936,'2025-05-13 10:00:00',OUT_OF_STOCK
937,937,SKU89267,500,0,20,WH2,SHELF937,'2025-05-13 10:00:00',IN_STOCK
938,938,SKU28625,500,0,20,WH1,SHELF938,'2025-05-13 10:00:00',LOW_STOCK
939,939,SKU28502,500,0,20,WH3,SHELF939,'2025-05-13 10:00:00',OUT_OF_STOCK
940,940,SKU57489,500,0,20,WH2,SHELF940,'2025-05-13 10:00:00',IN_STOCK
941,941,SKU31563,500,0,20,WH3,SHELF941,'2025-05-13 10:00:00',LOW_STOCK
942,942,SKU27763,500,0,20,WH2,SHELF942,'2025-05-13 10:00:00',OUT_OF_STOCK
943,943,SKU86945,500,0,20,WH1,SHELF943,'2025-05-13 10:00:00',IN_STOCK
944,944,SKU27326,500,0,20,WH3,SHELF944,'2025-05-13 10:00:00',LOW_STOCK
945,945,SKU21844,500,0,20,WH2,SHELF945,'2025-05-13 10:00:00',OUT_OF_STOCK
946,946,SKU12903,500,0,20,WH3,SHELF946,'2025-05-13 10:00:00',IN_STOCK
947,947,SKU31632,500,0,20,WH2,SHELF947,'2025-05-13 10:00:00',LOW_STOCK
948,948,SKU13695,500,0,20,WH1,SHELF948,'2025-05-13 10:00:00',OUT_OF_STOCK
949,949,SKU35958,500,0,20,WH3,SHELF949,'2025-05-13 10:00:00',IN_STOCK
950,950,SKU95453,500,0,20,WH2,SHELF950,'2025-05-13 10:00:00',LOW_STOCK
951,951,SKU69298,500,0,20,WH3,SHELF951,'2025-05-13 10:00:00',OUT_OF_STOCK
952,952,SKU62560,500,0,20,WH2,SHELF952,'2025-05-13 10:00:00',IN_STOCK
953,953,SKU32566,500,0,20,WH1,SHELF953,'2025-05-13 10:00:00',LOW_STOCK
954,954,SKU83930,500,0,20,WH3,SHELF954,'2025-05-13 10:00:00',OUT_OF_STOCK
955,955,SKU46744,500,0,20,WH2,SHELF955,'2025-05-13 10:00:00',IN_STOCK
956,956,SKU52244,500,0,20,WH3,SHELF956,'2025-05-13 10:00:00',LOW_STOCK
957,957,SKU20295,500,0,20,WH2,SHELF957,'2025-05-13 10:00:00',OUT_OF_STOCK
958,958,SKU64150,500,0,20,WH1,SHELF958,'2025-05-13 10:00:00',IN_STOCK
959,959,SKU76166,500,0,20,WH3,SHELF959,'2025-05-13 10:00:00',LOW_STOCK
960,960,SKU63454,500,0,20,WH2,SHELF960,'2025-05-13 10:00:00',OUT_OF_STOCK
961,961,SKU16626,500,0,20,WH3,SHELF961,'2025-05-13 10:00:00',IN_STOCK
962,962,SKU85971,500,0,20,WH2,SHELF962,'2025-05-13 10:00:00',LOW_STOCK
963,963,SKU82061,500,0,20,WH1,SHELF963,'2025-05-13 10:00:00',OUT_OF_STOCK
964,964,SKU34063,500,0,20,WH3,SHELF964,'2025-05-13 10:00:00',IN_STOCK
965,965,SKU56927,500,0,20,WH2,SHELF965,'2025-05-13 10:00:00',LOW_STOCK
966,966,SKU22205,500,0,20,WH3,SHELF966,'2025-05-13 10:00:00',OUT_OF_STOCK
967,967,SKU80530,500,0,20,WH2,SHELF967,'2025-05-13 10:00:00',IN_STOCK
968,968,SKU89223,500,0,20,WH1,SHELF968,'2025-05-13 10:00:00',LOW_STOCK
969,969,SKU89738,500,0,20,WH3,SHELF969,'2025-05-13 10:00:00',OUT_OF_STOCK
970,970,SKU51673,500,0,20,WH2,SHELF970,'2025-05-13 10:00:00',IN_STOCK
971,971,SKU29358,500,0,20,WH3,SHELF971,'2025-05-13 10:00:00',LOW_STOCK
972,972,SKU54377,500,0,20,WH2,SHELF972,'2025-05-13 10:00:00',OUT_OF_STOCK
973,973,SKU65508,500,0,20,WH1,SHELF973,'2025-05-13 10:00:00',IN_STOCK
974,974,SKU48684,500,0,20,WH3,SHELF974,'2025-05-13 10:00:00',LOW_STOCK
975,975,SKU26896,500,0,20,WH2,SHELF975,'2025-05-13 10:00:00',OUT_OF_STOCK
976,976,SKU25540,500,0,20,WH3,SHELF976,'2025-05-13 10:00:00',IN_STOCK
977,977,SKU13634,500,0,20,WH2,SHELF977,'2025-05-13 10:00:00',LOW_STOCK
978,978,SKU90146,500,0,20,WH1,SHELF978,'2025-05-13 10:00:00',OUT_OF_STOCK
979,979,SKU78927,500,0,20,WH3,SHELF979,'2025-05-13 10:00:00',IN_STOCK
980,980,SKU79162,500,0,20,WH2,SHELF980,'2025-05-13 10:00:00',LOW_STOCK
981,981,SKU24653,500,0,20,WH3,SHELF981,'2025-05-13 10:00:00',OUT_OF_STOCK
982,982,SKU84208,500,0,20,WH2,SHELF982,'2025-05-13 10:00:00',IN_STOCK
983,983,SKU86653,500,0,20,WH1,SHELF983,'2025-05-13 10:00:00',LOW_STOCK
984,984,SKU50947,500,0,20,WH3,SHELF984,'2025-05-13 10:00:00',OUT_OF_STOCK
985,985,SKU73391,500,0,20,WH2,SHELF985,'2025-05-13 10:00:00',IN_STOCK
986,986,SKU31121,500,0,20,WH3,SHELF986,'2025-05-13 10:00:00',LOW_STOCK
987,987,SKU15507,500,0,20,WH2,SHELF987,'2025-05-13 10:00:00',OUT_OF_STOCK
988,988,SKU52596,500,0,20,WH1,SHELF988,'2025-05-13 10:00:00',IN_STOCK
989,989,SKU33970,500,0,20,WH3,SHELF989,'2025-05-13 10:00:00',LOW_STOCK
990,990,SKU88163,500,0,20,WH2,SHELF990,'2025-05-13 10:00:00',OUT_OF_STOCK
991,991,SKU82786,500,0,20,WH3,SHELF991,'2025-05-13 10:00:00',IN_STOCK
992,992,SKU69917,500,0,20,WH2,SHELF992,'2025-05-13 10:00:00',LOW_STOCK
993,993,SKU78017,500,0,20,WH1,SHELF993,'2025-05-13 10:00:00',OUT_OF_STOCK
994,994,SKU44917,500,0,20,WH3,SHELF994,'2025-05-13 10:00:00',IN_STOCK
995,995,SKU91000,500,0,20,WH2,SHELF995,'2025-05-13 10:00:00',LOW_STOCK
996,996,SKU48497,500,0,20,WH3,SHELF996,'2025-05-13 10:00:00',OUT_OF_STOCK
997,997,SKU27904,500,0,20,WH2,SHELF997,'2025-05-13 10:00:00',IN_STOCK
998,998,SKU52345,500,0,20,WH1,SHELF998,'2025-05-13 10:00:00',LOW_STOCK
999,999,SKU41561,500,0,20,WH3,SHELF999,'2025-05-13 10:00:00',OUT_OF_STOCK
1000,1000,SKU56553,500,0,20,WH2,SHELF1000,'2025-05-13 10:00:00',IN_STOCK
1001,1001,SKU12702,500,0,20,WH3,SHELF1001,'2025-05-13 10:00:00',LOW_STOCK
1002,1002,SKU66911,500,0,20,WH2,SHELF1002,'2025-05-13 10:00:00',OUT_OF_STOCK
1003,1003,SKU69137,500,0,20,WH1,SHELF1003,'2025-05-13 10:00:00',IN_STOCK
1004,1004,SKU68727,500,0,20,WH3,SHELF1004,'2025-05-13 10:00:00',LOW_STOCK
1005,1005,SKU74825,500,0,20,WH2,SHELF1005,'2025-05-13 10:00:00',OUT_OF_STOCK
1006,1006,SKU89867,500,0,20,WH3,SHELF1006,'2025-05-13 10:00:00',IN_STOCK
1007,1007,SKU35317,500,0,20,WH2,SHELF1007,'2025-05-13 10:00:00',LOW_STOCK
1008,1008,SKU40605,500,0,20,WH1,SHELF1008,'2025-05-13 10:00:00',OUT_OF_STOCK
1009,1009,SKU31435,500,0,20,WH3,SHELF1009,'2025-05-13 10:00:00',IN_STOCK
1010,1010,SKU68859,500,0,20,WH2,SHELF1010,'2025-05-13 10:00:00',LOW_STOCK
1011,1011,SKU81933,500,0,20,WH3,SHELF1011,'2025-05-13 10:00:00',OUT_OF_STOCK
1012,1012,SKU12952,500,0,20,WH2,SHELF1012,'2025-05-13 10:00:00',IN_STOCK
1013,1013,SKU74551,500,0,20,WH1,SHELF1013,'2025-05-13 10:00:00',LOW_STOCK
1014,1014,SKU20936,500,0,20,WH3,SHELF1014,'2025-05-13 10:00:00',OUT_OF_STOCK
1015,1015,SKU63451,500,0,20,WH2,SHELF1015,'2025-05-13 10:00:00',IN_STOCK
1016,1016,SKU59478,500,0,20,WH3,SHELF1016,'2025-05-13 10:00:00',LOW_STOCK
1017,1017,SKU26661,500,0,20,WH2,SHELF1017,'2025-05-13 10:00:00',OUT_OF_STOCK
1018,1018,SKU81738,500,0,20,WH1,SHELF1018,'2025-05-13 10:00:00',IN_STOCK
1019,1019,SKU93761,500,0,20,WH3,SHELF1019,'2025-05-13 10:00:00',LOW_STOCK
1020,1020,SKU85659,500,0,20,WH2,SHELF1020,'2025-05-13 10:00:00',OUT_OF_STOCK
1021,1021,SKU63194,500,0,20,WH3,SHELF1021,'2025-05-13 10:00:00',IN_STOCK
1022,1022,SKU60690,500,0,20,WH2,SHELF1022,'2025-05-13 10:00:00',LOW_STOCK
1023,1023,SKU80173,500,0,20,WH1,SHELF1023,'2025-05-13 10:00:00',OUT_OF_STOCK
1024,1024,SKU80627,500,0,20,WH3,SHELF1024,'2025-05-13 10:00:00',IN_STOCK
1025,1025,SKU95525,500,0,20,WH2,SHELF1025,'2025-05-13 10:00:00',LOW_STOCK
1026,1026,SKU76019,500,0,20,WH3,SHELF1026,'2025-05-13 10:00:00',OUT_OF_STOCK
1027,1027,SKU19865,500,0,20,WH2,SHELF1027,'2025-05-13 10:00:00',IN_STOCK
1028,1028,SKU74394,500,0,20,WH1,SHELF1028,'2025-05-13 10:00:00',LOW_STOCK
1029,1029,SKU95564,500,0,20,WH3,SHELF1029,'2025-05-13 10:00:00',OUT_OF_STOCK
1030,1030,SKU12626,500,0,20,WH2,SHELF1030,'2025-05-13 10:00:00',IN_STOCK
1031,1031,SKU55667,500,0,20,WH3,SHELF1031,'2025-05-13 10:00:00',LOW_STOCK
1032,1032,SKU99115,500,0,20,WH2,SHELF1032,'2025-05-13 10:00:00',OUT_OF_STOCK
1033,1033,SKU36693,500,0,20,WH1,SHELF1033,'2025-05-13 10:00:00',IN_STOCK
1034,1034,SKU59881,500,0,20,WH3,SHELF1034,'2025-05-13 10:00:00',LOW_STOCK
1035,1035,SKU84188,500,0,20,WH2,SHELF1035,'2025-05-13 10:00:00',OUT_OF_STOCK
1036,1036,SKU98358,500,0,20,WH3,SHELF1036,'2025-05-13 10:00:00',IN_STOCK
1037,1037,SKU12506,500,0,20,WH2,SHELF1037,'2025-05-13 10:00:00',LOW_STOCK
1038,1038,SKU63310,500,0,20,WH1,SHELF1038,'2025-05-13 10:00:00',OUT_OF_STOCK
1039,1039,SKU70988,500,0,20,WH3,SHELF1039,'2025-05-13 10:00:00',IN_STOCK
1040,1040,SKU83954,500,0,20,WH2,SHELF1040,'2025-05-13 10:00:00',LOW_STOCK
1041,1041,SKU53430,500,0,20,WH3,SHELF1041,'2025-05-13 10:00:00',OUT_OF_STOCK
1042,1042,SKU71626,500,0,20,WH2,SHELF1042,'2025-05-13 10:00:00',IN_STOCK
1043,1043,SKU46587,500,0,20,WH1,SHELF1043,'2025-05-13 10:00:00',LOW_STOCK
1044,1044,SKU93463,500,0,20,WH3,SHELF1044,'2025-05-13 10:00:00',OUT_OF_STOCK
1045,1045,SKU91377,500,0,20,WH2,SHELF1045,'2025-05-13 10:00:00',IN_STOCK
1046,1046,SKU20868,500,0,20,WH3,SHELF1046,'2025-05-13 10:00:00',LOW_STOCK
1047,1047,SKU52734,500,0,20,WH2,SHELF1047,'2025-05-13 10:00:00',OUT_OF_STOCK
1048,1048,SKU14209,500,0,20,WH1,SHELF1048,'2025-05-13 10:00:00',IN_STOCK
1049,1049,SKU53634,500,0,20,WH3,SHELF1049,'2025-05-13 10:00:00',LOW_STOCK
1050,1050,SKU11211,500,0,20,WH2,SHELF1050,'2025-05-13 10:00:00',OUT_OF_STOCK
1051,1051,SKU40912,500,0,20,WH3,SHELF1051,'2025-05-13 10:00:00',IN_STOCK
1052,1052,SKU87485,500,0,20,WH2,SHELF1052,'2025-05-13 10:00:00',LOW_STOCK
1053,1053,SKU87001,500,0,20,WH1,SHELF1053,'2025-05-13 10:00:00',OUT_OF_STOCK
1054,1054,SKU60432,500,0,20,WH3,SHELF1054,'2025-05-13 10:00:00',IN_STOCK
1055,1055,SKU68188,500,0,20,WH2,SHELF1055,'2025-05-13 10:00:00',LOW_STOCK
1056,1056,SKU61216,500,0,20,WH3,SHELF1056,'2025-05-13 10:00:00',OUT_OF_STOCK
1057,1057,SKU69551,500,0,20,WH2,SHELF1057,'2025-05-13 10:00:00',IN_STOCK
1058,1058,SKU87876,500,0,20,WH1,SHELF1058,'2025-05-13 10:00:00',LOW_STOCK
1059,1059,SKU36040,500,0,20,WH3,SHELF1059,'2025-05-13 10:00:00',OUT_OF_STOCK
1060,1060,SKU37670,500,0,20,WH2,SHELF1060,'2025-05-13 10:00:00',IN_STOCK
1061,1061,SKU60179,500,0,20,WH3,SHELF1061,'2025-05-13 10:00:00',LOW_STOCK
1062,1062,SKU67448,500,0,20,WH2,SHELF1062,'2025-05-13 10:00:00',OUT_OF_STOCK
1063,1063,SKU19330,500,0,20,WH1,SHELF1063,'2025-05-13 10:00:00',IN_STOCK
1064,1064,SKU60978,500,0,20,WH3,SHELF1064,'2025-05-13 10:00:00',LOW_STOCK
1065,1065,SKU76128,500,0,20,WH2,SHELF1065,'2025-05-13 10:00:00',OUT_OF_STOCK
1066,1066,SKU33322,500,0,20,WH3,SHELF1066,'2025-05-13 10:00:00',IN_STOCK
1067,1067,SKU19525,500,0,20,WH2,SHELF1067,'2025-05-13 10:00:00',LOW_STOCK
1068,1068,SKU99875,500,0,20,WH1,SHELF1068,'2025-05-13 10:00:00',OUT_OF_STOCK
1069,1069,SKU65998,500,0,20,WH3,SHELF1069,'2025-05-13 10:00:00',IN_STOCK
1070,1070,SKU68354,500,0,20,WH2,SHELF1070,'2025-05-13 10:00:00',LOW_STOCK
1071,1071,SKU17132,500,0,20,WH3,SHELF1071,'2025-05-13 10:00:00',OUT_OF_STOCK
1072,1072,SKU95513,500,0,20,WH2,SHELF1072,'2025-05-13 10:00:00',IN_STOCK
1073,1073,SKU99144,500,0,20,WH1,SHELF1073,'2025-05-13 10:00:00',LOW_STOCK
1074,1074,SKU11956,500,0,20,WH3,SHELF1074,'2025-05-13 10:00:00',OUT_OF_STOCK
1075,1075,SKU68565,500,0,20,WH2,SHELF1075,'2025-05-13 10:00:00',IN_STOCK
1076,1076,SKU25602,500,0,20,WH3,SHELF1076,'2025-05-13 10:00:00',LOW_STOCK
1077,1077,SKU59482,500,0,20,WH2,SHELF1077,'2025-05-13 10:00:00',OUT_OF_STOCK
1078,1078,SKU46523,500,0,20,WH1,SHELF1078,'2025-05-13 10:00:00',IN_STOCK
1079,1079,SKU37497,500,0,20,WH3,SHELF1079,'2025-05-13 10:00:00',LOW_STOCK
1080,1080,SKU35585,500,0,20,WH2,SHELF1080,'2025-05-13 10:00:00',OUT_OF_STOCK
1081,1081,SKU22278,500,0,20,WH3,SHELF1081,'2025-05-13 10:00:00',IN_STOCK
1082,1082,SKU36996,500,0,20,WH2,SHELF1082,'2025-05-13 10:00:00',LOW_STOCK
1083,1083,SKU24285,500,0,20,WH1,SHELF1083,'2025-05-13 10:00:00',OUT_OF_STOCK
1084,1084,SKU45033,500,0,20,WH3,SHELF1084,'2025-05-13 10:00:00',IN_STOCK
1085,1085,SKU86346,500,0,20,WH2,SHELF1085,'2025-05-13 10:00:00',LOW_STOCK
1086,1086,SKU11930,500,0,20,WH3,SHELF1086,'2025-05-13 10:00:00',OUT_OF_STOCK
1087,1087,SKU77871,500,0,20,WH2,SHELF1087,'2025-05-13 10:00:00',IN_STOCK
1088,1088,SKU14903,500,0,20,WH1,SHELF1088,'2025-05-13 10:00:00',LOW_STOCK
1089,1089,SKU67883,500,0,20,WH3,SHELF1089,'2025-05-13 10:00:00',OUT_OF_STOCK
1090,1090,SKU19030,500,0,20,WH2,SHELF1090,'2025-05-13 10:00:00',IN_STOCK
1091,1091,SKU77223,500,0,20,WH3,SHELF1091,'2025-05-13 10:00:00',LOW_STOCK
1092,1092,SKU93222,500,0,20,WH2,SHELF1092,'2025-05-13 10:00:00',OUT_OF_STOCK
1093,1093,SKU30891,500,0,20,WH1,SHELF1093,'2025-05-13 10:00:00',IN_STOCK
1094,1094,SKU54855,500,0,20,WH3,SHELF1094,'2025-05-13 10:00:00',LOW_STOCK
1095,1095,SKU14307,500,0,20,WH2,SHELF1095,'2025-05-13 10:00:00',OUT_OF_STOCK
1096,1096,SKU25399,500,0,20,WH3,SHELF1096,'2025-05-13 10:00:00',IN_STOCK
1097,1097,SKU26708,500,0,20,WH2,SHELF1097,'2025-05-13 10:00:00',LOW_STOCK
1098,1098,SKU65451,500,0,20,WH1,SHELF1098,'2025-05-13 10:00:00',OUT_OF_STOCK
1099,1099,SKU27962,500,0,20,WH3,SHELF1099,'2025-05-13 10:00:00',IN_STOCK
1100,1100,SKU30938,500,0,20,WH2,SHELF1100,'2025-05-13 10:00:00',LOW_STOCK
1101,1101,SKU54642,500,0,20,WH3,SHELF1101,'2025-05-13 10:00:00',OUT_OF_STOCK
1102,1102,SKU98725,500,0,20,WH2,SHELF1102,'2025-05-13 10:00:00',IN_STOCK
1103,1103,SKU69061,500,0,20,WH1,SHELF1103,'2025-05-13 10:00:00',LOW_STOCK
1104,1104,SKU46521,500,0,20,WH3,SHELF1104,'2025-05-13 10:00:00',OUT_OF_STOCK
1105,1105,SKU26581,500,0,20,WH2,SHELF1105,'2025-05-13 10:00:00',IN_STOCK
1106,1106,SKU58823,500,0,20,WH3,SHELF1106,'2025-05-13 10:00:00',LOW_STOCK
1107,1107,SKU73968,500,0,20,WH2,SHELF1107,'2025-05-13 10:00:00',OUT_OF_STOCK
1108,1108,SKU32088,500,0,20,WH1,SHELF1108,'2025-05-13 10:00:00',IN_STOCK
1109,1109,SKU85516,500,0,20,WH3,SHELF1109,'2025-05-13 10:00:00',LOW_STOCK
1110,1110,SKU73469,500,0,20,WH2,SHELF1110,'2025-05-13 10:00:00',OUT_OF_STOCK
1111,1111,SKU69381,500,0,20,WH3,SHELF1111,'2025-05-13 10:00:00',IN_STOCK
1112,1112,SKU69709,500,0,20,WH2,SHELF1112,'2025-05-13 10:00:00',LOW_STOCK
